281	22	2	12	17	27	0	0	0	0	1	0	0	4	0	1	2	1	4	1	1	0	0	0	0	18.7	31
282	42	1	11	16	40	1	0	0	0	0	1	0	5	1	3	2	2	5	2	2	2	1	1	1	2	2
283	23	2	10	15	40	0	1	0	0	0	0	0	1	7	3	4	3	1	2	1	9	5	6	5	6	6
284	19	2	12	17	40	0	0	1	0	0	0	0	2	1	1	2	2	2	2	1	10	0	7	0	16	17
285	29	1	11	15	40	1	0	0	1	0	0	0	1	1	4	1	4	3	2	1	0	0	0	0	0	0
286	39	1	11	16	25	0	0	0	0	1	0	0	4	1	4	4	2	4	1	2	0	1	0	1	1	1
287	21	1	11	16	15	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0
288	19	1	10	14	40	1	1	0	0	0	0	0	1	0	3	3	3	1	2	1	4	3	3	3	3	3
290	20	1	10	15	30	0	0	1	0	0	0	0	2	1	2	2	1	2	1	1	0	0	0	0	1	1
291	18	2	12	16	30	0	0	1	0	0	0	0	2	1	2	3	2	2	1	1	1	0	1	0	2	2
293	19	1	12	17	38	0	0	0	0	1	0	0	4	0	3	3	2	4	2	1	0	0	0	0	0	0
294	21	2	11	15	20	1	1	0	0	0	0	0	1	1	3	4	3	1	1	1	50	15	22.3333	16	37.33333333	41
295	22	1	11	16	40	0	0	1	0	0	0	0	2	1	3	3	2	2	2	1	0	0	0	0	6.5	7
297	20	1	11	16	70	0	0	1	0	0	0	0	2	1	2	2	2	2	3	1	0	0	0	0	5	5
298	23	2	11	16	40	0	0	1	0	0	0	0	2	1	4	3	2	2	2	1	0	0	0	0	16.5	18
299	29	1	10	16	40	1	1	0	0	0	0	0	1	7	2	2	1	1	2	1	2	1	1	1	1	1
300	24	2	10	14	84	1	1	0	0	0	0	0	1	1	1	2	1	1	3	1	12	6	6	6	9	9
301	22	2	12	16	7	0	0	0	0	1	0	0	4	0	1	2	2	4	1	1	10	0	5.33333	0	16.03333333	19
302	22	2	11	16	40	0	0	0	0	1	1	1	4	0	2	1	1	6	2	1	73	37.5	43.3333	38	50.83333333	52
303	24	1	10	15	90	0	1	0	0	0	0	0	1	1	1	1	2	1	3	1	4	4	2	4	7.5	8
304	28	1	12	16	40	0	0	1	0	0	0	0	2	7	2	1	2	2	2	1	0	0	0	0	1	1
306	24	1	11	16	25	0	0	0	0	1	0	0	4	1	1	2	2	4	1	1	0	0	0	0	38.41666667	61
308	23	2	12	17	50	0	0	1	0	0	0	0	2	1	1	1	1	2	3	1	0	0	0	0	0	0
309	24	1	10	15	35	1	1	0	0	0	1	1	1	7	3	2	3	6	1	1	10	6	6	7	10	11
310	22	2	11	16	45	0	0	1	0	0	0	0	2	7	3	2	3	2	3	1	0	0	0	0	3	3
311	22	2	11	17	40	1	0	0	0	1	1	1	4	1	3	4	3	6	2	1	5	2.5	2.5	3	5.5	6
313	28	1	12	17	40	0	0	0	0	1	0	0	4	1	1	1	1	4	2	1	17	11	11	11	13.5	14
314	24	2	12	16	60	0	0	0	0	1	0	0	4	7	2	3	3	4	3	1	3	2	2	2	7	8
315	32	1	10	15	50	0	0	0	0	1	0	0	4	1	3	3	4	4	3	2	0	0	0	0	1	1
317	28	1	10	15	40	0	0	0	0	1	0	0	4	1	2	1	1	4	2	1	33	27	19	28	32.5	34
318	20	1	12	17	45	1	0	0	0	1	1	1	4	1	2	1	2	6	3	1	13	7.5	7.5	8	12.5	13
319	24	2	11	15	47	0	0	0	0	1	0	0	4	7	4	4	2	4	3	1	0	0	0	0	3.5	4
321	21	2	10	15	40	0	0	1	0	0	0	0	2	1	1	1	1	2	2	1	0	0	0	0	3	3
322	23	2	10	14	94	1	1	0	0	0	1	1	5	1	3	1	2	6	3	1	15	8.5	9.5	9	11.5	12
324	27	2	12	16	35	0	1	0	0	0	0	0	1	7	1	2	2	1	1	1	3	1.5	1.5	2	2.5	3
328	21	2	10	15	40	1	0	0	0	0	1	0	5	1	2	2	2	5	2	1	19	11.3333	11.8333	14	13.66666667	17
329	25	1	11	16	25	1	0	0	0	0	1	0	1	0	2	1	1	5	1	1	18	6.08333	6.11667	10	13.95	23
330	19	2	11	16	40	0	0	0	0	1	0	0	4	7	2	2	2	4	2	1	0	1.33333	0	3	4.166666667	8
331	29	2	11	15	42	1	0	0	0	0	1	0	1	1	2	1	3	5	3	1	8	0	4	0	5	5
332	25	1	12	17	35	1	1	0	0	0	0	0	1	1	2	2	2	1	1	1	10	5	5	5	7	7
333	17	2	10	14	40	1	1	0	0	0	0	0	1	7	3	2	2	1	2	1	2	2	2	2	3	3
335	21	1	12	17	55	0	0	0	0	1	0	0	4	0	1	1	1	4	3	1	0	0	0	0	8.75	16
336	24	2	11	15	30	0	0	1	0	0	0	0	2	1	1	2	2	2	1	1	2	0	4	0	9.5	10
337	20	2	11	16	85	0	0	1	0	0	0	0	2	1	3	3	3	2	3	1	0	0	0	0	1	1
339	20	1	12	17	24	0	0	0	0	1	0	0	4	0	1	1	1	4	1	1	0	0	0	0	2	2
340	24	2	10	15	45	0	0	1	0	0	0	0	2	1	1	3	2	2	3	1	0	0	0	0	5	5
341	25	2	10	15	4	1	0	0	0	1	0	0	4	1	3	5	3	4	1	1	1	0	1.5	0	2.5	3
342	24	1	10	16	50	0	0	1	0	0	0	0	2	1	3	3	2	2	3	1	3	2	2	2	3	3
343	19	2	12	15	45	0	0	1	0	0	0	0	2	1	1	2	2	2	3	1	4	2	2	2	3	3
344	24	2	11	14	45	0	0	1	0	0	0	0	2	1	1	1	1	2	3	1	0	0	0	0	0	0
345	20	2	10	14	40	0	0	1	0	0	0	0	2	7	3	1	2	2	2	1	13	5.33333	6.33333	7	6.833333333	9
346	22	2	11	15	40	1	0	0	0	0	1	0	1	1	2	4	2	5	2	1	0	0	0	0	0.333333333	1
347	18	1	10	15	60	0	0	1	0	1	0	1	2	7	3	2	2	6	3	1	0	0	0	0	0	0
348	21	2	12	16	20	0	0	0	0	1	0	0	4	0	2	4	3	4	1	1	0	0	0	0	0.5	2
349	21	1	10	15	40	0	0	0	0	1	0	0	4	1	2	1	1	4	2	1	0	0	0	0	10.25	19
350	20	1	11	16	30	1	0	0	0	0	1	0	1	1	4	4	3	5	1	1	8	3.5	3.5	4	6	7
352	29	2	12	16	60	0	0	1	0	1	0	1	2	7	4	2	1	6	3	1	2	0	3	0	9	9
353	23	1	10	15	40	1	0	0	0	0	1	0	5	7	2	2	2	5	2	1	3	0	2	0	2	2
354	20	1	11	16	40	0	0	0	0	1	0	0	4	0	1	2	2	4	2	1	6	3	3	3	3	3
355	21	2	12	17	7	0	0	0	0	1	0	0	4	0	1	1	1	4	1	1	29	19.5	21.5	22	25	28
356	20	2	10	15	40	1	0	0	0	0	1	0	5	7	3	2	2	5	2	1	58	44.5	41	45	54.5	55
357	23	1	12	18	100	0	0	1	0	0	0	0	2	0	1	2	2	2	3	1	51	32.5	34	35	41.5	45
358	20	1	11	16	45	0	0	0	0	1	0	0	4	0	4	2	2	4	3	1	91	53	52.5	53	85.75	89
359	20	1	11	16	30	0	0	1	0	0	0	0	2	0	2	1	2	2	1	1	14	6	13.3333	6	19.33333333	20
360	32	1	11	15	29	0	0	0	0	1	0	0	4	7	4	2	2	4	1	2	37	28.5	19.5	30	33	35
361	22	2	10	14	19	1	0	0	0	0	1	0	5	1	3	2	2	5	1	1	0	0	0	0	0	0
366	23	2	11	15	40	0	0	0	0	1	0	0	4	7	3	3	2	4	2	1	8	5	5	5	12.5	13
367	26	2	11	16	36	0	0	0	0	1	0	0	4	0	2	1	2	4	2	1	2	0	0.25	0	0.25	1
368	21	1	11	15	36	0	1	0	0	1	0	1	1	1	1	2	2	6	2	1	6	3.5	3.5	4	4.5	5
369	25	1	11	16	60	0	0	1	0	0	0	0	2	7	2	1	2	2	3	1	0	0	0	0	0	0
370	19	2	11	16	40	1	0	0	0	0	1	0	5	1	2	1	1	5	2	1	9	5.5	5.5	6	7	8
371	19	2	12	16	35	0	0	0	0	1	0	0	4	1	2	1	2	4	1	1	0	0	0	0	5	10
372	20	2	10	15	40	1	1	0	0	0	0	0	1	0	3	2	3	1	2	1	26	9	12.3333	9	37.5	41
374	26	2	12	17	40	1	0	0	0	1	1	1	5	1	4	4	4	6	2	1	0	0	0	0	0	0
375	22	1	10	16	40	1	1	0	0	0	0	0	1	1	4	2	2	1	2	1	20	11.5	11.8333	13	17.33333333	20
376	17	2	10	14	20	1	1	0	0	0	0	0	1	1	1	3	2	1	1	1	8	3.5	2.33333	5	3.833333333	6
377	21	1	12	16	35	1	0	0	0	0	1	0	1	1	2	2	3	5	1	1	30	15	24	16	31	32
378	31	1	10	14	35	1	1	0	1	1	1	1	1	1	3	1	1	6	1	2	3	2	2	2	2	2
379	23	1	10	15	40	1	1	0	0	0	0	0	1	0	3	2	2	1	2	1	0	0	0	0	1	1
380	18	1	10	14	40	1	0	0	0	0	1	0	5	1	2	1	1	5	2	1	9	4	4.5	5	6.5	8
381	34	1	11	17	90	1	1	0	0	0	0	0	1	1	3	4	2	1	3	2	2	1	1	1	1	1
382	29	2	12	16	22	0	0	0	0	1	0	0	4	1	5	2	1	4	1	1	17	8	8	9	31.25	39
383	27	1	10	15	40	0	0	0	0	1	0	0	4	7	3	3	3	4	2	1	11	6	6	6	15	15
384	43	1	11	17	40	0	0	0	0	1	0	0	4	7	4	2	2	4	2	2	36	17.5	18	18	26.5	27
385	29	2	12	17	40	0	0	0	0	1	0	0	4	7	4	4	2	4	2	1	0	0	0	0	11.5	12
386	29	1	11	16	40	0	0	0	0	1	0	0	4	1	1	2	2	4	2	1	0	0	0	0	34.83333333	39
387	24	1	10	15	40	0	0	0	0	1	0	0	4	0	3	2	2	4	2	1	4	6	6	6	12.83333333	16
388	24	2	10	14	40	0	0	0	0	1	0	0	4	1	3	3	1	4	2	1	8	4	3.5	4	15.83333333	17
389	18	2	10	16	10	0	0	0	0	1	0	0	4	0	2	2	2	4	1	1	8	3.5	3.5	4	13	15
390	22	2	11	16	40	0	0	1	0	0	0	0	2	1	1	1	2	2	2	1	2	0	1	0	1	1
391	23	2	10	16	40	0	1	0	0	0	0	0	1	1	3	4	1	1	2	1	8	3.33333	3.33333	4	3.333333333	4
393	31	1	12	17	28	1	0	0	0	0	1	0	1	1	4	2	2	5	1	2	0	0	0	0	1	1
394	24	2	10	14	40	1	1	0	0	0	0	0	1	0	2	3	2	1	2	1	4	1.5	1.5	2	2.5	3
395	35	2	12	17	40	1	0	0	0	0	1	0	5	1	3	2	2	5	2	2	8	7.5	7	9	9.5	11
396	27	2	11	15	30	1	1	0	0	0	0	0	1	1	2	1	1	1	1	1	0	0	0	0	1	1
397	19	1	10	15	40	1	0	0	0	0	1	0	5	0	3	2	2	5	2	1	0	0	0	0	1	1
398	38	2	11	17	20	1	0	0	0	0	1	0	5	1	1	3	2	5	1	2	9	5	6	5	6	6
399	21	2	11	15	40	1	1	0	0	0	0	0	1	1	2	1	2	1	2	1	5	3	3	4	6	7
402	32	1	11	16	35	1	0	1	0	0	0	0	5	1	2	4	3	2	1	2	16	8	14	8	30.33333333	33
403	19	2	10	14	40	0	0	0	0	1	0	0	4	0	2	3	3	4	2	1	4	4	4	5	13.75	16
404	26	1	12	16	50	0	0	0	0	0	1	0	4	0	1	2	2	5	3	1	0	0	0	0	1	1
405	25	1	12	17	35	1	0	1	1	0	1	1	5	1	2	1	2	6	1	1	9	5	8	5	13	14
406	27	1	11	16	100	0	0	0	0	1	0	0	4	0	2	4	1	4	3	1	0	4.5	0	5	12	13
407	21	2	10	14	40	0	0	1	0	0	0	0	2	1	1	1	1	2	2	1	0	0	0	0	0	0
408	24	1	11	16	40	0	0	0	0	1	0	0	4	0	3	2	3	4	2	1	0	0	0	0	0	0
410	33	1	12	17	30	1	1	0	0	0	0	0	1	0	1	1	1	1	1	2	17	9.5	9.5	10	15	16
411	35	1	11	16	21	0	0	0	0	1	0	0	4	1	2	1	1	4	1	2	0	0	0	0	4.5	5
412	21	2	11	16	100	0	0	0	0	1	0	0	4	1	2	2	2	4	3	1	9	0	3.16667	0	13.16666667	17
413	23	2	12	16	40	1	1	0	0	0	0	0	1	0	3	2	2	1	2	1	0	0	0	0	0	0
414	25	1	11	16	70	1	0	0	0	0	1	0	5	7	2	1	3	5	3	1	4	1.5	1.5	2	1.5	2
416	24	1	10	15	40	0	0	0	0	1	0	0	4	1	3	3	3	4	2	1	0	0	0	0	1	1
418	21	1	12	16	40	0	0	1	0	0	0	0	2	1	2	2	1	2	2	1	0	0	0	0	14.83333333	17
419	24	2	12	17	40	0	0	0	0	1	0	0	4	0	2	3	2	4	2	1	0	0	0	0	4.5	5
420	21	2	12	17	20	1	0	0	0	0	1	0	5	7	3	2	3	5	1	1	4	0.2	0.4	1	0.4	2
421	25	1	12	17	50	0	0	0	0	1	0	0	4	1	4	1	1	4	3	1	0	0	0	0	0.5	1
422	19	1	11	16	35	0	1	1	1	0	0	1	2	1	3	1	1	6	1	1	10	5	5	5	5	5
423	24	1	12	17	40	0	0	0	0	1	0	0	4	0	3	3	3	4	2	1	0	0	0	0	0.333333333	1
424	18	1	10	15	40	0	0	0	0	1	0	0	4	0	3	2	2	4	2	1	0	0	0	0	1.5	2
425	19	1	12	17	35	0	0	1	1	0	0	1	2	1	2	1	1	6	1	1	0	0	0	0	3	3
426	23	1	10	15	40	1	1	0	0	0	0	0	1	0	2	2	2	1	2	1	30	19.3333	19.5	20	38.16666667	42
427	21	1	11	16	38	0	0	0	0	1	0	0	4	7	4	2	2	4	2	1	42	13	18.0833	14	35.08333333	41
429	22	2	11	16	60	1	1	0	0	0	0	0	1	1	2	4	3	1	3	1	22	10.5	12.5	11	13.5	14
430	29	1	10	15	75	0	0	0	0	1	0	0	4	1	3	3	3	4	3	1	3	4	5	4	6	6
431	20	1	12	17	40	0	0	0	0	1	0	0	4	0	4	2	2	4	2	1	0	0	0	0	0	0
432	31	2	10	14	38	0	1	0	0	0	0	0	1	7	3	5	3	1	2	2	38	15	21	17	29.5	32
433	34	1	11	16	40	0	0	1	0	1	0	1	4	1	3	4	4	6	2	2	0	0	0	0	0	0
434	21	2	12	16	20	0	0	0	1	0	0	0	2	1	1	1	1	3	1	1	0	0	0	0	0	0
435	20	2	11	16	40	0	0	0	0	1	0	0	4	0	3	2	2	4	2	1	0	0	0	0	1	1
437	21	1	10	15	38	0	1	0	0	0	0	0	1	7	1	1	1	1	2	1	8	5	6	5	9	9
438	20	1	10	15	51	0	0	1	0	0	0	0	2	1	1	1	1	2	3	1	7	3.5	3.5	4	8.833333333	11
440	20	2	10	15	50	0	0	1	0	0	0	0	2	1	4	4	2	2	3	1	0	0	0	0	0	0
442	20	2	10	15	41	0	1	0	0	0	0	0	1	1	3	4	3	1	3	1	1	1	1	1	2	2
443	21	2	12	16	18	0	0	1	0	0	0	0	2	1	1	2	2	2	1	1	0	0	0	0	2	2
444	22	1	12	16	36	0	0	1	0	0	0	0	2	1	2	1	2	2	2	1	0	0	0	0	1	1
445	23	1	11	17	30	0	0	1	0	0	0	0	2	1	1	2	2	2	1	1	0	0	0	0	3	3
447	19	2	10	14	40	0	0	1	0	0	0	0	2	7	1	2	2	2	2	1	0	0	0	0	0	0
448	18	2	10	14	40	0	0	1	0	0	0	0	2	1	3	5	1	2	2	1	0	0	0	0	3	3
449	25	1	12	17	53	0	0	1	0	0	0	0	2	7	2	1	2	2	3	1	6	4	4	4	7.5	8
450	18	2	10	14	16	0	0	0	0	1	0	0	4	0	2	1	2	4	1	1	7	4	4	4	8	8
452	21	1	10	16	62	0	0	0	0	1	0	0	4	0	2	4	2	4	3	1	0	2	0	2	7.5	8
453	27	2	10	14	28	0	1	0	0	0	0	0	1	7	3	2	3	1	1	1	4	3	3	3	3	3
455	26	2	12	17	40	1	0	0	1	0	0	0	3	1	3	3	2	3	2	1	16	9.5	9.5	10	17	18
456	27	1	10	14	0	1	0	0	0	0	1	0	5	7	4	1	4	5	1	1	4	1	1.5	2	1.5	3
457	21	2	11	18	40	0	0	0	0	1	0	0	4	7	3	1	3	4	2	1	0	0	0	0	3	3
458	20	2	11	15	19	0	0	0	0	1	0	0	4	0	3	3	2	4	1	1	0	3.5	0	5	15.16666667	19
459	31	1	12	17	36	1	0	0	0	0	1	0	5	1	2	1	1	5	2	2	6	2.83333	2.83333	4	4.833333333	6
460	20	1	10	15	90	0	0	1	1	0	0	1	2	7	1	2	2	6	3	1	2	1	1	1	1	1
461	29	2	10	15	27	0	1	0	0	0	0	0	1	1	3	3	1	1	1	1	4	3	2	3	3	3
462	20	2	12	16	40	0	0	0	0	0	1	0	5	1	1	2	2	5	2	1	0	0	0	0	2.5	3
463	31	1	12	16	90	0	0	0	0	1	0	0	4	1	3	2	2	4	3	2	10	5	5	5	7	7
464	25	1	11	16	24	0	0	0	0	1	0	0	3	0	1	4	3	4	1	1	0	0	0	0	0	0
465	33	2	12	17	40	1	0	0	0	0	1	0	5	1	3	4	3	5	2	2	0	0	0	0	1	1
466	21	2	11	16	40	0	0	0	0	1	0	0	4	0	4	2	2	4	2	1	0	0	0	0	0	0
467	21	2	12	17	24	0	0	0	0	1	0	0	4	0	4	4	3	4	1	1	12	0	7.5	0	29.66666667	32
468	17	2	11	16	40	1	1	0	0	0	0	0	1	1	1	3	2	1	2	1	0	0	0	0	3	3
469	29	2	11	16	25	1	0	0	1	0	0	0	1	1	3	2	1	3	1	1	5	3	2.5	3	4.5	5
470	30	1	11	15	40	0	0	0	0	1	0	0	4	0	2	1	1	4	2	2	0	4	0	4	7	7
471	23	2	12	16	40	0	0	0	0	1	0	0	4	1	2	2	3	4	2	1	11	6	6	6	12.58333333	15
473	22	2	10	14	65	0	0	1	0	0	0	0	2	7	3	1	1	2	3	1	9	0	5	0	14	14
474	25	1	12	17	40	1	0	0	0	0	1	0	5	0	2	2	2	5	2	1	0	0	0	0	1	1
476	21	2	10	15	62	1	0	0	1	0	0	0	5	1	3	1	3	3	3	1	4	5.5	5.5	7	8	10
477	24	1	12	17	75	0	0	0	0	1	0	0	4	1	2	2	2	4	3	1	0	0	0	0	19.25	25
478	21	1	10	15	40	1	1	0	0	0	0	0	1	1	2	3	3	1	2	1	6	8	7	8	10	10
479	31	2	10	14	40	0	0	0	0	1	0	0	4	7	3	2	2	4	2	2	2	3.5	3	4	3.5	4
481	24	2	10	15	13	0	0	1	0	0	0	0	2	1	1	4	2	2	1	1	1	2	2	2	2	2
483	30	2	11	15	40	0	0	0	0	1	0	0	4	7	4	4	1	4	2	2	5	2.5	4	3	7.5	8
484	25	1	10	16	40	1	1	0	0	0	1	1	1	1	4	2	2	6	2	1	0	0	0	0	0	0
485	22	1	10	14	12	0	0	1	0	0	0	0	2	1	3	1	2	2	1	1	0	0	0	0	0.5	1
486	34	2	11	15	18	0	0	1	0	1	0	1	2	7	2	3	2	6	1	2	0	0	0	0	0	0
487	25	2	11	16	40	0	1	0	1	0	0	1	1	1	3	1	2	6	2	1	0	0	0	0	1	1
488	18	1	11	16	40	0	0	1	0	0	0	0	2	1	1	1	1	2	2	1	1	1	1	1	1	1
489	18	2	12	17	40	0	0	0	0	1	0	0	4	0	3	2	2	4	2	1	0	0	0	0	1	2
490	23	1	11	15	42	1	0	0	0	0	1	0	5	1	1	1	2	5	3	1	17	7.33333	8.25	8	15.58333333	17
491	22	2	10	16	40	1	1	0	0	0	0	0	1	1	1	2	2	1	2	1	0	0	0	0	1	1
492	18	1	10	15	54	0	1	0	0	0	0	0	1	1	2	2	3	1	3	1	0	0	0	0	2	2
493	19	2	11	16	40	1	0	1	0	0	0	0	2	1	3	1	1	2	2	1	0	0.333333	0	1	0.333333333	1
494	24	1	12	17	50	0	0	0	0	1	0	0	4	0	1	2	2	4	3	1	5	8.25	8.25	9	29.58333333	37
495	23	1	10	15	60	0	0	1	0	0	0	0	2	1	2	2	2	2	3	1	0	0	0	0	1	1
496	21	1	12	17	25	0	0	1	0	0	0	0	2	1	1	4	3	2	1	1	0	0	0	0	1	1
497	22	1	11	18	27	0	1	0	0	1	0	1	1	1	3	2	2	6	1	1	0	0	0	0	2	2
498	23	2	11	16	40	0	0	1	0	0	0	0	2	7	3	2	2	2	2	1	0	0	0	0	0	0
499	27	2	12	16	35	1	0	0	0	0	1	0	5	1	2	2	2	5	1	1	2	1	2	1	3	3
500	28	1	11	16	57	0	0	0	0	1	0	0	4	1	2	1	1	4	3	1	0	0	0	0	5.5	6
501	20	1	10	15	11	1	1	0	0	0	0	0	1	0	1	2	2	1	1	1	0	0	0	0	0	0
502	24	1	10	14	75	0	0	0	0	1	0	0	4	1	3	2	2	4	3	1	1	1	1	1	1.5	2
503	24	1	11	15	40	0	0	0	0	1	0	0	4	7	4	2	2	4	2	1	0	4.5	0	5	9.5	12
504	34	1	12	17	40	1	0	0	0	0	1	0	5	0	3	3	1	5	2	2	49	34.5	38.5	35	45.83333333	48
505	24	2	11	16	40	1	0	0	0	0	1	0	5	1	1	2	2	5	2	1	3	1.5	1.5	2	2.5	3
506	26	1	12	17	40	1	0	0	0	0	1	0	5	1	2	2	2	5	2	1	4	0	2	0	3	3
507	31	1	10	15	65	0	0	0	0	1	0	0	4	7	3	4	2	4	3	2	0	0	0	0	9.7	14
508	22	1	10	14	80	0	0	1	0	0	0	0	2	1	2	2	2	2	3	1	12	5.5	6.5	6	9.5	10
509	23	2	11	15	10	0	0	1	0	0	0	0	2	1	2	2	2	2	1	1	0	0	0	0	5.866666667	8
511	17	2	11	15	31	0	0	1	0	0	0	0	2	7	2	3	3	2	1	1	1	1	1	1	1	1
512	21	1	10	15	60	0	0	0	0	1	0	0	4	0	2	4	2	4	3	1	0	0	0	0	12.16666667	17
513	25	2	11	16	40	0	0	0	0	1	0	0	4	0	2	1	1	4	2	1	0	0	0	0	4.5	6
514	21	1	10	14	75	0	0	1	0	0	0	0	2	7	3	2	2	2	3	1	0	0	0	0	0	0
515	18	2	12	17	31	0	0	1	0	0	0	0	2	1	2	2	2	2	1	1	0	0	0	0	0	0
516	23	1	11	16	40	0	0	0	0	1	0	0	4	7	2	2	1	4	2	1	0	0	0	0	0	0
517	21	2	12	16	40	0	0	0	0	1	0	0	4	1	2	2	2	4	2	1	0	0	0	0	0	0
518	21	2	12	17	30	0	0	0	0	1	0	0	4	1	4	4	2	4	1	1	0	0	0	0	1	1
519	22	1	12	17	81	0	0	0	0	1	0	0	4	0	2	1	2	4	3	1	12	0	5.33333	0	40.83333333	47
520	28	1	10	15	45	0	0	1	0	0	0	0	2	1	2	2	2	2	3	1	20	6	10.5	6	26.5	27
521	22	2	10	14	0	1	1	0	0	0	0	0	1	7	1	2	2	1	1	1	0	0	0	0	0	0
522	21	2	10	15	16	1	1	0	0	0	0	0	1	0	2	2	2	1	1	1	1	2	2	2	3	3
523	21	1	12	16	85	0	0	0	0	1	0	0	4	7	1	2	3	4	3	1	2	0.5	0.5	1	0.5	1
524	24	2	12	16	57	0	0	1	0	0	0	0	2	0	1	1	1	2	3	1	2	2.5	2.5	3	2.5	3
527	24	1	11	15	40	0	0	0	0	1	0	0	3	1	1	1	1	4	2	1	23	17	17	18	20.33333333	22
528	22	2	11	17	40	0	0	0	0	1	0	0	4	0	2	1	2	4	2	1	0	2.33333	0	4	6.833333333	10
529	19	2	10	15	40	0	0	0	0	1	0	0	4	7	2	2	2	4	2	1	0	0	0	0	2	2
530	20	2	10	15	60	0	1	0	0	1	0	1	4	0	2	1	2	6	3	1	0	3.83333	0	7	10.33333333	18
531	23	1	12	16	64	0	0	0	0	1	0	0	4	1	3	4	3	4	3	1	0	0	0	0	13	13
534	24	2	11	16	8	0	0	0	0	1	0	0	3	1	2	3	3	4	1	1	4	12	4.16667	17	32.25	49
535	22	2	11	14	20	1	0	0	1	0	0	0	3	0	4	2	2	3	1	1	0	0	0	0	0	0
536	27	1	11	16	24	1	1	0	0	0	0	0	1	1	2	2	2	1	1	1	0	0	0	0	0	0
537	30	1	12	18	60	0	0	0	0	1	0	0	4	1	1	3	2	4	3	2	0	0	0	0	0.333333333	1
539	27	1	10	14	40	0	0	1	0	0	0	0	2	1	1	2	2	2	2	1	3	2	2	2	3	3
540	24	1	10	15	40	0	0	1	0	0	0	0	2	1	2	1	1	2	2	1	3	0	2	0	3	3
541	25	1	11	16	57	0	0	0	0	1	0	0	4	0	2	2	2	4	3	1	0	0	0	0	13	14
542	29	2	10	14	24	1	0	0	0	0	1	0	5	7	2	1	1	5	1	1	7	5	5	5	9.833333333	11
543	26	2	11	16	20	1	0	0	0	0	1	0	5	1	2	3	2	5	1	1	0	0	0	0	5	5
544	19	1	10	15	40	0	0	0	0	1	0	0	1	0	2	1	2	4	2	1	0	0	0	0	11	12
545	21	2	12	17	40	1	0	0	0	0	1	0	5	1	1	1	1	5	2	1	0	2.5	2.5	3	5	6
546	23	2	12	17	40	1	0	0	0	0	1	0	5	1	2	1	3	5	2	1	2	1	1	1	1	1
547	19	2	12	16	40	0	0	0	0	1	0	0	4	1	3	3	3	4	2	1	2	2	2	2	2	2
548	22	1	12	16	40	0	0	0	0	1	0	0	5	0	3	3	3	4	2	1	0	0	0	0	0	0
550	20	1	11	16	42	0	0	0	0	1	0	0	4	0	1	2	3	4	3	1	0	0	0	0	6.833333333	10
551	23	2	11	15	40	1	0	0	0	0	1	0	5	1	1	2	1	5	2	1	2	1	1	1	3.333333333	4
553	20	1	11	18	8	1	1	0	0	0	1	1	1	1	2	2	3	6	1	1	2	1	1	1	1	1
554	18	1	11	16	20	0	0	0	0	1	0	0	4	0	3	2	2	4	1	1	0	0	0	0	17	19
555	21	1	10	15	40	1	0	0	0	0	1	0	5	1	2	1	2	5	2	1	23	11	13.5	13	18.5	23
556	23	2	12	16	40	1	0	0	0	0	1	0	5	1	1	3	3	5	2	1	2	0	1	0	1	1
557	18	2	11	17	69	0	0	0	0	1	0	0	5	1	2	2	2	4	3	1	2	1	1	1	2	2
558	22	1	10	16	15	1	1	0	0	0	0	0	1	0	3	1	1	1	1	1	0	0	0	0	0	0
559	38	1	11	16	27	1	1	0	0	0	0	0	1	1	1	1	1	1	1	2	0	0	0	0	0	0
560	29	1	11	16	35	1	0	0	1	0	0	0	1	1	2	1	1	3	1	1	2	2.33333	2	3	4.333333333	5
561	22	1	10	14	40	1	1	0	0	0	0	0	1	1	2	2	3	1	2	1	5	3.83333	2.83333	5	6.833333333	9
562	27	2	11	15	40	1	1	0	0	0	0	0	1	1	4	2	3	1	2	1	0	0	0	0	0	0
563	20	2	11	17	21	0	0	0	0	1	0	0	4	0	3	2	2	4	1	1	0	0	0	0	5.5	6
564	18	1	10	14	40	1	0	0	1	0	0	0	3	1	1	1	1	3	2	1	4	2.33333	2.33333	3	4.333333333	5
565	32	1	11	17	65	0	0	0	0	1	0	0	4	1	1	1	1	4	3	2	0	1	1	1	2.5	3
566	25	2	11	16	40	0	0	1	0	0	0	0	2	1	2	1	2	2	2	1	0	0	0	0	0	0
567	21	1	11	16	40	0	0	0	0	1	0	0	4	1	2	2	2	4	2	1	0	0	0	0	4.5	5
568	19	2	12	17	40	0	0	0	0	1	0	0	4	0	4	4	5	4	2	1	0	0	0	0	0	0
569	19	2	11	15	35	0	0	0	0	1	0	0	4	0	2	3	3	4	1	1	0	0	0	0	34.66666667	39
570	18	2	10	14	40	0	0	0	0	1	0	0	4	1	4	3	2	4	2	1	1	2	2	2	3	3
571	21	1	11	15	0	0	0	0	0	1	0	0	4	0	2	1	3	4	1	1	0	0	0	0	3	3
572	44	1	10	14	34	0	0	0	0	1	0	0	4	7	3	1	1	4	1	2	0	0	0	0	2	2
573	26	2	10	14	52	0	1	0	0	1	0	1	4	0	4	2	2	6	3	1	0	0	0	0	0	0
576	31	1	12	16	180	0	0	0	0	1	0	0	4	1	3	1	1	4	3	2	22	17	13	17	26.5	27
